Year,m,d,Time,Time zone,Cloud amount (1/8),Relative humidity (%),Precipitation intensity (mm/h),Air temperature (degC)
2016,9,5,16:00,UTC,5,58,0,17
2016,9,5,17:00,UTC,0,71,0,14.7
2016,9,5,18:00,UTC,0,76,0,13.4
2016,9,5,19:00,UTC,0,84,0,11.7
2016,9,5,20:00,UTC,0,86,0,11.2
2016,9,5,21:00,UTC,0,88,0,10.5
2016,9,5,22:00,UTC,0,92,0,9.7
2016,9,5,23:00,UTC,0,93,0,9.1
2016,9,6,00:00,UTC,0,94,0,8.4
2016,9,6,01:00,UTC,0,94,0,8.4
2016,9,6,02:00,UTC,0,95,0,7.6
2016,9,6,03:00,UTC,3,96,0,7.3
2016,9,6,04:00,UTC,3,96,0,7.8
2016,9,6,05:00,UTC,0,95,0,8.2
2016,9,6,06:00,UTC,0,81,0,11.1
2016,9,6,07:00,UTC,0,74,0,12.8
2016,9,6,08:00,UTC,0,60,0,14.2
2016,9,6,09:00,UTC,0,51,0,14.8
2016,9,6,10:00,UTC,0,51,0,16
2016,9,6,11:00,UTC,1,53,0,16.6
2016,9,6,12:00,UTC,5,65,0,16.1
2016,9,6,13:00,UTC,5,65,0,16.9
2016,9,6,14:00,UTC,7,69,0,17.1
2016,9,6,15:00,UTC,1,76,0,16.3
2016,9,6,16:00,UTC,5,75,0,16.1
2016,9,6,17:00,UTC,7,77,0,15.4
2016,9,6,18:00,UTC,7,77,0,15.1
2016,9,6,19:00,UTC,7,80,0,15.2
2016,9,6,20:00,UTC,5,78,0,15.2
2016,9,6,21:00,UTC,7,78,0,15.5
2016,9,6,22:00,UTC,5,78,0,15.6
2016,9,6,23:00,UTC,8,79,0,16.2
2016,9,7,00:00,UTC,8,78,0,16.6
2016,9,7,01:00,UTC,8,79,0,16.4
2016,9,7,02:00,UTC,8,72,0,16.7
2016,9,7,03:00,UTC,8,70,0,16.7
2016,9,7,04:00,UTC,8,72,0,16.6
2016,9,7,05:00,UTC,8,75,0,16.5
2016,9,7,06:00,UTC,8,76,0,16.7
2016,9,7,07:00,UTC,7,74,0,17.8
2016,9,7,08:00,UTC,7,75,0,18.2
2016,9,7,09:00,UTC,3,70,0,19.2
2016,9,7,10:00,UTC,0,64,0,20.4
2016,9,7,11:00,UTC,3,59,0,22
2016,9,7,12:00,UTC,7,53,0,23
2016,9,7,13:00,UTC,1,47,0,22.3
2016,9,7,14:00,UTC,1,44,0,21.9
2016,9,7,15:00,UTC,1,45,0,21.3
2016,9,7,16:00,UTC,0,50,0,20
2016,9,7,17:00,UTC,7,57,0,18.9
2016,9,7,18:00,UTC,1,71,0,17.2
2016,9,7,19:00,UTC,0,77,0,16.1
2016,9,7,20:00,UTC,0,73,0,15.3
2016,9,7,21:00,UTC,7,67,0,15.2
2016,9,7,22:00,UTC,7,71,0,14.1
2016,9,7,23:00,UTC,7,70,0,14.1
2016,9,8,00:00,UTC,7,68,0,14.1
2016,9,8,01:00,UTC,7,69,0,13.9
2016,9,8,02:00,UTC,1,74,0,12.8
2016,9,8,03:00,UTC,0,75,0,12.5
2016,9,8,04:00,UTC,0,76,0,12
2016,9,8,05:00,UTC,0,74,0,12.4
2016,9,8,06:00,UTC,0,68,0,13.6
2016,9,8,07:00,UTC,0,63,0,14.9
2016,9,8,08:00,UTC,0,59,0,16.3
2016,9,8,09:00,UTC,0,55,0,16.7
2016,9,8,10:00,UTC,0,51,0,17.5
2016,9,8,11:00,UTC,0,47,0,18.4
2016,9,8,12:00,UTC,0,45,0,18.8
2016,9,8,13:00,UTC,0,42,0,19.3
2016,9,8,14:00,UTC,0,45,0,19.3
2016,9,8,15:00,UTC,0,46,0,18.5
2016,9,8,16:00,UTC,0,51,0,17.3
2016,9,8,17:00,UTC,0,59,0,15.6
2016,9,8,18:00,UTC,0,71,0,13
2016,9,8,19:00,UTC,0,77,0,12.2
2016,9,8,20:00,UTC,0,82,0,11.3
2016,9,8,21:00,UTC,0,86,0,10.6
2016,9,8,22:00,UTC,0,88,0,10
2016,9,8,23:00,UTC,0,91,0,9.6
2016,9,9,00:00,UTC,0,91,0,9.2
2016,9,9,01:00,UTC,0,93,0,8.5
2016,9,9,02:00,UTC,0,95,0,8
2016,9,9,03:00,UTC,0,96,0,7.6
2016,9,9,04:00,UTC,0,96,0,7.5
2016,9,9,05:00,UTC,0,93,0,9.8
2016,9,9,06:00,UTC,0,72,0,13.1
2016,9,9,07:00,UTC,0,70,0,15
2016,9,9,08:00,UTC,1,71,0,16.5
2016,9,9,09:00,UTC,0,65,0,16.6
2016,9,9,10:00,UTC,1,57,0,18.2
2016,9,9,11:00,UTC,0,52,0,17.9
2016,9,9,12:00,UTC,0,49,0,18.5
2016,9,9,13:00,UTC,0,43,0,18
2016,9,9,14:00,UTC,0,45,0,17.8
2016,9,9,15:00,UTC,0,52,0,16.7
2016,9,9,16:00,UTC,0,62,0,14.8
2016,9,9,17:00,UTC,8,64,0,15.1
2016,9,9,18:00,UTC,8,67,0,14.9
2016,9,9,19:00,UTC,8,69,0,14.5
2016,9,9,20:00,UTC,8,72,0,14.1
2016,9,9,21:00,UTC,8,68,0,14.3
2016,9,9,22:00,UTC,0,79,0,12.8
2016,9,9,23:00,UTC,0,84,0,12
2016,9,10,00:00,UTC,0,91,0,11.4
2016,9,10,01:00,UTC,0,92,0,11.5
2016,9,10,02:00,UTC,0,93,0,11.2
2016,9,10,03:00,UTC,7,95,0,12.3
2016,9,10,04:00,UTC,7,93,0,13
2016,9,10,05:00,UTC,,,,
2016,9,10,06:00,UTC,5,87,0,16.2
2016,9,10,07:00,UTC,5,83,0,16.4
2016,9,10,08:00,UTC,7,84,0,16.9
2016,9,10,09:00,UTC,7,84,0,17.4
2016,9,10,10:00,UTC,8,81,0,17.9
2016,9,10,11:00,UTC,8,84,0,17.8
2016,9,10,12:00,UTC,7,86,0,17.7
2016,9,10,13:00,UTC,1,75,0,20
2016,9,10,14:00,UTC,1,79,0,18.6
2016,9,10,15:00,UTC,0,79,0,17.6
2016,9,10,16:00,UTC,0,82,0,17
2016,9,10,17:00,UTC,0,86,0,15.9
2016,9,10,18:00,UTC,1,90,0,15.1
2016,9,10,19:00,UTC,7,92,0,14.6
2016,9,10,20:00,UTC,0,94,0,14.1
2016,9,10,21:00,UTC,0,94,0,13.7
2016,9,10,22:00,UTC,0,96,0,13.3
2016,9,10,23:00,UTC,0,96,0,13.3
2016,9,11,00:00,UTC,5,96,0,13.1
2016,9,11,01:00,UTC,5,96,0,12.9
2016,9,11,02:00,UTC,7,96,0,12.6
2016,9,11,03:00,UTC,9,97,0,12.9
2016,9,11,04:00,UTC,7,97,0,13.2
2016,9,11,05:00,UTC,9,97,0,13.6
2016,9,11,06:00,UTC,9,97,0,14.4
2016,9,11,07:00,UTC,7,97,0,15.5
2016,9,11,08:00,UTC,1,84,0,17.7
2016,9,11,09:00,UTC,1,80,0,18.6
2016,9,11,10:00,UTC,1,79,0,18.3
2016,9,11,11:00,UTC,0,76,0,19
2016,9,11,12:00,UTC,0,76,0,18.6
2016,9,11,13:00,UTC,7,83,0,16.9
2016,9,11,14:00,UTC,1,75,0,18
2016,9,11,15:00,UTC,7,82,0,16.4
2016,9,11,16:00,UTC,7,93,0,15.6
2016,9,11,17:00,UTC,7,95,0,16
2016,9,11,18:00,UTC,1,93,0,15.2
2016,9,11,19:00,UTC,5,89,0,15.2
2016,9,11,20:00,UTC,7,90,0,15.6
2016,9,11,21:00,UTC,7,90,0,16.2
2016,9,11,22:00,UTC,7,91,0,16.4
2016,9,11,23:00,UTC,1,93,0,15.7
2016,9,12,00:00,UTC,7,94,0,15.6
2016,9,12,01:00,UTC,1,95,0,15
2016,9,12,02:00,UTC,0,96,0,14.4
2016,9,12,03:00,UTC,8,95,0,14.8
2016,9,12,04:00,UTC,1,93,0,14.1
2016,9,12,05:00,UTC,0,92,0,14
2016,9,12,06:00,UTC,0,82,0,14.3
2016,9,12,07:00,UTC,0,68,0,15.2
2016,9,12,08:00,UTC,0,57,0,16.3
2016,9,12,09:00,UTC,1,52,0,17.3
2016,9,12,10:00,UTC,0,49,0,18.3
2016,9,12,11:00,UTC,0,43,0,19.3
2016,9,12,12:00,UTC,1,41,0,19.8
2016,9,12,13:00,UTC,0,41,0,19.9
2016,9,12,14:00,UTC,1,42,0,19.4
2016,9,12,15:00,UTC,1,43,0,18.8
2016,9,12,16:00,UTC,0,48,0,17.7
2016,9,12,17:00,UTC,0,54,0,15.8
2016,9,12,18:00,UTC,0,58,0,14.8
2016,9,12,19:00,UTC,0,64,0,13.5
